fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g
175023,"Pie crust, standard-type, dry mix, prepared, baked",sr_legacy_food,18,2019-04-01,502.0,6.7,30.4,50.4
175024,"Pie crust, standard-type, frozen, ready-to-bake, enriched",sr_legacy_food,18,2019-04-01,453.8,6.16,26.07,48.62
175025,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",sr_legacy_food,18,2019-04-01,508.3,6.5,28.59,56.24
175026,"Pie crust, standard-type, prepared from recipe, baked",sr_legacy_food,18,2019-04-01,527.0,6.4,34.6,47.5
175027,"Rolls, dinner, egg",sr_legacy_food,18,2019-04-01,303.6,9.5,6.4,52.0
175028,"Rolls, dinner, oat bran",sr_legacy_food,18,2019-04-01,240.2,9.5,4.6,40.2
175029,"Rolls, dinner, rye",sr_legacy_food,18,2019-04-01,284.2,10.3,3.4,53.1
175030,"Rolls, dinner, wheat",sr_legacy_food,18,2019-04-01,275.1,8.6,6.3,46.0
175031,"Rolls, hard (includes kaiser)",sr_legacy_food,18,2019-04-01,289.1,9.9,4.3,52.7
175032,"Strudel, apple",sr_legacy_food,18,2019-04-01,278.4,3.3,11.2,41.1
175033,"Sweet rolls, cheese",sr_legacy_food,18,2019-04-01,367.9,7.1,18.3,43.7
175034,"Sweet rolls, cinnamon, commercially prepared with raisins",sr_legacy_food,18,2019-04-01,376.0,6.2,16.4,50.9
175035,"Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)",sr_legacy_food,18,2019-04-01,387.6,4.2,9.95,70.32
175036,"Tortillas, ready-to-bake or -fry, corn",sr_legacy_food,18,2019-04-01,227.0,5.7,2.85,44.64
175037,"Tortillas, ready-to-bake or -fry, flour, refrigerated",sr_legacy_food,18,2019-04-01,302.2,8.2,7.99,49.38
175038,"Waffles, plain, frozen, ready-to-heat",sr_legacy_food,18,2019-04-01,285.1,6.47,9.7,42.98
175039,"Waffles, plain, prepared from recipe",sr_legacy_food,18,2019-04-01,290.1,7.9,14.1,32.9
175040,"Leavening agents, baking soda",sr_legacy_food,18,2019-04-01,0.0,0.0,0.0,0.0
175041,"Leavening agents, cream of tartar",sr_legacy_food,18,2019-04-01,246.0,0.0,0.0,61.5
175042,"Leavening agents, yeast, baker's, compressed",sr_legacy_food,18,2019-04-01,123.1,8.4,1.9,18.1
175043,"Leavening agents, yeast, baker's, active dry",sr_legacy_food,18,2019-04-01,395.1,40.44,7.61,41.22
175044,"Bread, rice bran, toasted",sr_legacy_food,18,2019-04-01,273.0,9.7,5.0,47.3
175045,"Muffins, blueberry, toaster-type, toasted",sr_legacy_food,18,2019-04-01,337.3,4.9,10.1,56.7
175046,"Muffins, wheat bran, toaster-type with raisins, toasted",sr_legacy_food,18,2019-04-01,328.6,5.5,9.4,55.5
175047,"Pancakes, buttermilk, prepared from recipe",sr_legacy_food,18,2019-04-01,225.7,6.8,9.3,28.7
175048,"Waffles, plain, frozen, ready -to-heat, toasted",sr_legacy_food,18,2019-04-01,312.4,7.19,9.61,49.29
175049,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",sr_legacy_food,18,2019-04-01,270.0,10.5,1.6,53.4
175050,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",sr_legacy_food,18,2019-04-01,270.0,10.5,1.6,53.4
175051,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",sr_legacy_food,18,2019-04-01,270.0,10.5,1.6,53.4
175052,"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",sr_legacy_food,18,2019-04-01,423.7,6.8,23.3,46.7
175053,"Cake, pound, commercially prepared, other than all butter, unenriched",sr_legacy_food,18,2019-04-01,391.9,5.2,17.9,52.5
175054,"Cake, pudding-type, white, unenriched, dry mix",sr_legacy_food,18,2019-04-01,425.1,3.9,9.5,81.0
175055,"Cake, yellow, unenriched, dry mix",sr_legacy_food,18,2019-04-01,434.4,4.4,11.6,78.1
175056,"Crackers, saltines, low salt (includes oyster, soda, soup)",sr_legacy_food,18,2019-04-01,415.0,9.5,8.85,74.34
175057,"Crackers, saltines, unsalted tops (includes oyster, soda, soup)",sr_legacy_food,18,2019-04-01,429.0,9.2,11.8,71.5
175058,"Crackers, standard snack-type, regular, low salt",sr_legacy_food,18,2019-04-01,501.3,7.4,25.3,61.0
175059,"Crackers, wheat, low salt",sr_legacy_food,18,2019-04-01,479.4,8.6,20.6,64.9
175060,"Crackers, cheese, low sodium",sr_legacy_food,18,2019-04-01,500.9,10.1,25.3,58.2
175061,"Danish pastry, raspberry, unenriched",sr_legacy_food,18,2019-04-01,379.3,5.4,18.5,47.8
175062,"Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",sr_legacy_food,18,2019-04-01,408.0,6.4,22.8,44.3
175063,"English muffins, plain, enriched, without calcium propionate(includes sourdough)",sr_legacy_food,18,2019-04-01,231.0,7.7,1.8,46.0
175064,"Pie, fried pies, lemon",sr_legacy_food,18,2019-04-01,327.3,3.0,16.1,42.6
175065,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",sr_legacy_food,18,2019-04-01,454.8,3.9,29.2,44.1
175066,"Popovers, dry mix, unenriched",sr_legacy_food,18,2019-04-01,364.3,10.4,4.3,71.0
175067,"Taco shells, baked, without added salt",sr_legacy_food,18,2019-04-01,481.8,7.2,22.6,62.4
175068,"Crackers, saltines, fat-free, low-sodium",sr_legacy_food,18,2019-04-01,385.6,10.5,1.6,82.3
175069,"Tart, breakfast, low fat",sr_legacy_food,18,2019-04-01,377.1,3.99,5.99,76.8
175070,"Archway Home Style Cookies, Sugar Free Oatmeal",sr_legacy_food,18,2019-04-01,479.2,5.54,20.92,67.2
175071,"Archway Home Style Cookies, Chocolate Chip Ice Box",sr_legacy_food,18,2019-04-01,496.8,4.28,24.4,65.02
175072,"Archway Home Style Cookies, Iced Oatmeal",sr_legacy_food,18,2019-04-01,435.4,4.89,16.53,66.76
175073,"Archway Home Style Cookies, Molasses",sr_legacy_food,18,2019-04-01,403.2,4.25,12.06,69.41
175074,"Archway Home Style Cookies, Oatmeal",sr_legacy_food,18,2019-04-01,421.3,5.48,14.08,68.17
175075,"Archway Home Style Cookies, Oatmeal Raisin",sr_legacy_food,18,2019-04-01,406.5,5.17,12.08,69.27
175076,"Archway Home Style Cookies, Strawberry Filled",sr_legacy_food,18,2019-04-01,400.4,4.35,13.26,65.92
175077,"Archway Home Style Cookies, Reduced Fat Ginger Snaps",sr_legacy_food,18,2019-04-01,423.9,4.67,11.14,76.23
175078,"Artificial Blueberry Muffin Mix, dry",sr_legacy_food,18,2019-04-01,406.9,4.7,8.7,77.45
175079,"Kraft, Stove Top Stuffing Mix Chicken Flavor",sr_legacy_food,18,2019-04-01,379.7,12.6,4.1,73.1
175080,"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",sr_legacy_food,18,2019-04-01,407.4,4.42,6.16,83.58
175081,"Martha White Foods, Martha White's Buttermilk Biscuit Mix, dry",sr_legacy_food,18,2019-04-01,388.0,7.81,13.23,59.41
175082,"Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch",sr_legacy_food,18,2019-04-01,287.2,8.7,6.0,49.6
175083,"Nabisco, Nabisco Grahams Crackers",sr_legacy_food,18,2019-04-01,422.8,6.99,10.0,76.2
175084,"Nabisco, Nabisco Oreo Crunchies, Cookie Crumb Topping",sr_legacy_food,18,2019-04-01,493.5,4.78,21.5,70.23
175085,"Game meat, deer, cooked, roasted",sr_legacy_food,17,2019-04-01,149.6,30.21,3.19,0.0
175086,"Game meat, horse, raw",sr_legacy_food,17,2019-04-01,127.0,21.39,4.6,0.0
175087,"Game meat, horse, cooked, roasted",sr_legacy_food,17,2019-04-01,167.0,28.14,6.05,0.0
175088,"Beverages, tea, instant, lemon, unsweetened",sr_legacy_food,14,2019-04-01,345.3,7.4,0.18,78.52
175089,"Beverages, tea, instant, lemon, sweetened, powder",sr_legacy_food,14,2019-04-01,401.2,0.12,0.73,98.55
175090,"Beverages, tea, instant, lemon, sweetened, prepared with water",sr_legacy_food,14,2019-04-01,35.0,0.01,0.06,8.61
175091,"Beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",sr_legacy_food,14,2019-04-01,360.2,3.3,0.6,85.4
175092,"Beverages, cocoa mix, with aspartame, powder, prepared with water",sr_legacy_food,14,2019-04-01,29.4,1.21,0.23,5.61
175093,"Beverages, carbonated, cola, fast-food cola",sr_legacy_food,14,2019-04-01,38.7,0.07,0.02,9.56
175094,"Beverages, fruit punch juice drink, frozen concentrate",sr_legacy_food,14,2019-04-01,179.9,0.3,0.7,43.1
175095,"Beverages, fruit punch juice drink, frozen concentrate, prepared with water",sr_legacy_food,14,2019-04-01,47.4,0.07,0.17,11.4
175096,"Beverages, water, tap, well",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
175097,"Alcoholic beverage, liqueur, coffee, 53 proof",sr_legacy_food,14,2019-04-01,190.3,0.1,0.3,46.8
175098,"Alcoholic beverage, liqueur, coffee with cream, 34 proof",sr_legacy_food,14,2019-04-01,236.1,2.8,15.7,20.9
175099,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",sr_legacy_food,14,2019-04-01,1.9,0.11,0.03,0.29
175100,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate",sr_legacy_food,14,2019-04-01,157.6,0.4,0.0,39.0
175101,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",sr_legacy_food,14,2019-04-01,45.8,0.12,0.0,11.32
175102,"Beverages, shake, fast food, strawberry",sr_legacy_food,14,2019-04-01,114.4,3.4,2.8,18.9
175103,"Beverages, water, tap, municipal",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
175104,"Beverages, The COCA-COLA company, DASANI, water, bottled, non-carbonated",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
175105,"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",sr_legacy_food,14,2019-04-01,52.8,0.0,0.0,13.2
175106,"Beverages, water, bottled, non-carbonated, CALISTOGA",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
175107,"Beverages, water, bottled, non-carbonated, CRYSTAL GEYSER",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
175108,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",sr_legacy_food,14,2019-04-01,31.8,0.0,0.05,7.84
175109,"Beverages, Propel Zero, fruit-flavored, non-carbonated",sr_legacy_food,14,2019-04-01,4.6,0.0,0.0,1.14
175110,"Beverages, ARIZONA, tea, ready-to-drink, lemon",sr_legacy_food,14,2019-04-01,39.1,0.0,0.0,9.77
175111,"Beverages, LIPTON BRISK, tea, black, ready-to-drink, lemon",sr_legacy_food,14,2019-04-01,35.2,0.0,0.0,8.81
175112,"Alcoholic beverage, wine, dessert, dry",sr_legacy_food,14,2019-04-01,47.5,0.2,0.0,11.67
175113,"Carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",sr_legacy_food,14,2019-04-01,0.4,0.0,0.0,0.1
175114,"Beverages, Cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A",sr_legacy_food,14,2019-04-01,359.4,25.1,3.0,58.0
175115,"Beverages, fruit punch-flavor drink, powder, without added sodium, prepared with water",sr_legacy_food,14,2019-04-01,38.0,0.0,0.01,9.47
175116,"Fish, herring, Atlantic, raw",sr_legacy_food,15,2019-04-01,153.2,17.96,9.04,0.0
175117,"Fish, herring, Atlantic, cooked, dry heat",sr_legacy_food,15,2019-04-01,196.4,23.03,11.59,0.0
175118,"Fish, herring, Atlantic, pickled",sr_legacy_food,15,2019-04-01,257.3,14.19,18.0,9.64
175119,"Fish, mackerel, Atlantic, raw",sr_legacy_food,15,2019-04-01,199.4,18.6,13.89,0.0
175120,"Fish, mackerel, Atlantic, cooked, dry heat",sr_legacy_food,15,2019-04-01,255.7,23.85,17.81,0.0
175121,"Fish, mackerel, jack, canned, drained solids",sr_legacy_food,15,2019-04-01,149.5,23.19,6.3,0.0
175122,"Fish, mackerel, king, raw",sr_legacy_food,15,2019-04-01,99.1,20.28,2.0,0.0
175123,"Fish, mullet, striped, raw",sr_legacy_food,15,2019-04-01,111.5,19.35,3.79,0.0
175124,"Fish, mullet, striped, cooked, dry heat",sr_legacy_food,15,2019-04-01,143.0,24.81,4.86,0.0
175125,"Fish, ocean perch, Atlantic, raw",sr_legacy_food,15,2019-04-01,75.1,15.31,1.54,0.0
175126,"Fish, ocean perch, Atlantic, cooked, dry heat",sr_legacy_food,15,2019-04-01,90.9,18.51,1.87,0.0
175127,"Fish, pike, northern, cooked, dry heat",sr_legacy_food,15,2019-04-01,106.7,24.69,0.88,0.0
175128,"Fish, pike, walleye, raw",sr_legacy_food,15,2019-04-01,87.5,19.14,1.22,0.0
175129,"Fish, pollock, Atlantic, raw",sr_legacy_food,15,2019-04-01,86.6,19.44,0.98,0.0
175130,"Fish, pollock, Alaska, raw (may contain additives to retain moisture)",sr_legacy_food,15,2019-04-01,52.4,12.19,0.41,0.0
175131,"Fish, rockfish, Pacific, mixed species, cooked, dry heat",sr_legacy_food,15,2019-04-01,103.5,22.23,1.62,0.0
175132,"Fish, roe, mixed species, raw",sr_legacy_food,15,2019-04-01,153.1,22.32,6.42,1.5
175133,"Fish, roughy, orange, raw",sr_legacy_food,15,2019-04-01,71.9,16.41,0.7,0.0
175134,"Fish, sablefish, raw",sr_legacy_food,15,2019-04-01,191.3,13.41,15.3,0.0
175135,"Fish, salmon, chum, canned, drained solids with bone",sr_legacy_food,15,2019-04-01,135.2,21.43,5.5,0.0
175136,"Fish, salmon, coho, wild, raw",sr_legacy_food,15,2019-04-01,139.8,21.62,5.93,0.0
175137,"Fish, salmon, coho, wild, cooked, moist heat",sr_legacy_food,15,2019-04-01,176.9,27.36,7.5,0.0
175138,"Fish, salmon, pink, raw",sr_legacy_food,15,2019-04-01,121.6,20.5,4.4,0.0
175139,"Fish, sardine, Atlantic, canned in oil, drained solids with bone",sr_legacy_food,15,2019-04-01,201.5,24.62,11.45,0.0
175140,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",sr_legacy_food,15,2019-04-01,179.6,20.86,10.45,0.54
175141,"Fish, scup, raw",sr_legacy_food,15,2019-04-01,100.1,18.88,2.73,0.0
175142,"Fish, sea bass, mixed species, raw",sr_legacy_food,15,2019-04-01,91.7,18.43,2.0,0.0
175143,"Fish, shark, mixed species, cooked, batter-dipped and fried",sr_legacy_food,15,2019-04-01,224.4,18.62,13.82,6.39
175144,"Fish, sheepshead, raw",sr_legacy_food,15,2019-04-01,102.5,20.21,2.41,0.0
175145,"Fish, sheepshead, cooked, dry heat",sr_legacy_food,15,2019-04-01,118.8,26.02,1.63,0.0
175146,"Fish, smelt, rainbow, raw",sr_legacy_food,15,2019-04-01,92.3,17.63,2.42,0.0
175147,"Fish, smelt, rainbow, cooked, dry heat",sr_legacy_food,15,2019-04-01,118.3,22.6,3.1,0.0
175148,"Fish, sturgeon, mixed species, cooked, dry heat",sr_legacy_food,15,2019-04-01,129.4,20.7,5.18,0.0
175149,"Fish, sturgeon, mixed species, smoked",sr_legacy_food,15,2019-04-01,164.4,31.2,4.4,0.0
175150,"Fish, sucker, white, raw",sr_legacy_food,15,2019-04-01,87.9,16.76,2.32,0.0
175151,"Fish, sunfish, pumpkin seed, raw",sr_legacy_food,15,2019-04-01,83.9,19.4,0.7,0.0
175152,"Fish, tilefish, cooked, dry heat",sr_legacy_food,15,2019-04-01,140.2,24.49,4.69,0.0
175153,"Fish, trout, mixed species, raw",sr_legacy_food,15,2019-04-01,142.6,20.77,6.61,0.0
175154,"Fish, trout, rainbow, wild, raw",sr_legacy_food,15,2019-04-01,113.1,20.48,3.46,0.0
175155,"Fish, trout, rainbow, wild, cooked, dry heat",sr_legacy_food,15,2019-04-01,144.1,22.92,5.82,0.0
175156,"Fish, tuna, fresh, skipjack, raw",sr_legacy_food,15,2019-04-01,97.1,22.0,1.01,0.0
175157,"Fish, tuna, white, canned in oil, drained solids",sr_legacy_food,15,2019-04-01,178.8,26.53,8.08,0.0
175158,"Fish, tuna, white, canned in water, drained solids",sr_legacy_food,15,2019-04-01,121.2,23.62,2.97,0.0
175159,"Fish, tuna, fresh, yellowfin, raw",sr_legacy_food,15,2019-04-01,102.0,24.4,0.49,0.0
175160,"Fish, tuna salad",sr_legacy_food,15,2019-04-01,185.1,16.04,9.26,9.41
175161,"Fish, whiting, mixed species, cooked, dry heat",sr_legacy_food,15,2019-04-01,109.1,23.48,1.69,0.0
175162,"Fish, wolffish, Atlantic, raw",sr_legacy_food,15,2019-04-01,91.5,17.5,2.39,0.0
175163,"Fish, yellowtail, mixed species, raw",sr_legacy_food,15,2019-04-01,139.7,23.14,5.24,0.0
175164,"Crustaceans, crab, alaska king, raw",sr_legacy_food,15,2019-04-01,78.6,18.29,0.6,0.0
175165,"Fish, catfish, channel, farmed, raw",sr_legacy_food,15,2019-04-01,114.4,15.23,5.94,0.0
175166,"Fish, catfish, channel, farmed, cooked, dry heat",sr_legacy_food,15,2019-04-01,138.5,18.44,7.19,0.0
175167,"Fish, salmon, Atlantic, farmed, raw",sr_legacy_food,15,2019-04-01,202.5,20.42,13.42,0.0
175168,"Fish, salmon, Atlantic, farmed, cooked, dry heat",sr_legacy_food,15,2019-04-01,199.6,22.1,12.35,0.0
175169,"Crustaceans, crayfish, mixed species, farmed, raw",sr_legacy_food,15,2019-04-01,68.1,14.85,0.97,0.0
175170,"Crustaceans, crayfish, mixed species, farmed, cooked, moist heat",sr_legacy_food,15,2019-04-01,81.8,17.52,1.3,0.0
175171,"Mollusks, oyster, eastern, wild, cooked, dry heat",sr_legacy_food,15,2019-04-01,76.2,8.87,2.65,4.23
175172,"Mollusks, oyster, eastern, farmed, raw",sr_legacy_food,15,2019-04-01,57.0,5.22,1.55,5.53
175173,"Mollusks, oyster, eastern, farmed, cooked, dry heat",sr_legacy_food,15,2019-04-01,76.2,7.0,2.12,7.28
175174,"Salmon, sockeye, canned, total can contents",sr_legacy_food,15,2019-04-01,147.0,20.63,7.17,0.0
175175,"Fish, salmon, pink, canned, drained solids",sr_legacy_food,15,2019-04-01,137.6,23.1,5.02,0.0
175176,"Fish, tilapia, raw",sr_legacy_food,15,2019-04-01,95.6,20.08,1.7,0.0
175177,"Fish, tilapia, cooked, dry heat",sr_legacy_food,15,2019-04-01,128.4,26.15,2.65,0.0
175178,"Fish, cod, Pacific, cooked",sr_legacy_food,15,2019-04-01,83.9,20.42,0.25,0.0
175179,"Crustaceans, shrimp, raw",sr_legacy_food,15,2019-04-01,85.0,20.1,0.51,0.0
175180,"Crustaceans, shrimp, cooked",sr_legacy_food,15,2019-04-01,99.2,23.98,0.28,0.2
175181,"Fish, trout, brook, raw, New York State",sr_legacy_food,15,2019-04-01,109.5,21.23,2.73,0.0
175182,"Beans, baked, canned, plain or vegetarian",sr_legacy_food,16,2019-04-01,106.9,4.75,0.37,21.14
175183,"Beans, baked, canned, with beef",sr_legacy_food,16,2019-04-01,124.2,6.38,3.45,16.91
175184,"Beans, baked, canned, with franks",sr_legacy_food,16,2019-04-01,147.7,6.75,6.57,15.39
175185,"Beans, baked, canned, with pork",sr_legacy_food,16,2019-04-01,114.7,5.19,1.55,19.99
175186,"Beans, black turtle, mature seeds, raw",sr_legacy_food,16,2019-04-01,346.1,21.25,0.9,63.25
175187,"Beans, black turtle, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,133.3,8.18,0.35,24.35
175188,"Beans, black turtle, mature seeds, canned",sr_legacy_food,16,2019-04-01,92.9,6.03,0.29,16.55
175189,"Beans, cranberry (roman), mature seeds, raw",sr_legacy_food,16,2019-04-01,343.4,23.03,1.23,60.05
175190,"Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,16,2019-04-01,347.2,21.86,1.14,62.37
175191,"Beans, great northern, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,121.7,8.33,0.45,21.09
175192,"Beans, great northern, mature seeds, canned",sr_legacy_food,16,2019-04-01,117.1,7.37,0.39,21.02
175193,"Beans, kidney, all types, mature seeds, raw",sr_legacy_food,16,2019-04-01,341.8,23.58,0.83,60.01
175194,"Beans, kidney, red, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,130.4,8.67,0.5,22.8
175195,"Beans, kidney, red, mature seeds, canned, solids and liquids",sr_legacy_food,16,2019-04-01,83.4,5.22,0.36,14.83
175196,"Beans, kidney, royal red, mature seeds, raw",sr_legacy_food,16,2019-04-01,338.7,25.33,0.45,58.33
175197,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,126.9,9.49,0.17,21.85
175198,"Beans, pink, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,152.3,9.06,0.49,27.91
175199,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,16,2019-04-01,347.0,21.42,1.23,62.55
175200,"Beans, pinto, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,146.8,9.01,0.65,26.22
175201,"Beans, pinto, mature seeds, canned, solids and liquids",sr_legacy_food,16,2019-04-01,84.2,4.6,0.56,15.18
175202,"Beans, white, mature seeds, raw",sr_legacy_food,16,2019-04-01,342.2,23.36,0.85,60.27
175203,"Beans, white, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,142.4,9.73,0.35,25.09
175204,"Beans, white, mature seeds, canned",sr_legacy_food,16,2019-04-01,116.4,7.26,0.29,21.2
175205,"Broadbeans (fava beans), mature seeds, raw",sr_legacy_food,16,2019-04-01,351.4,26.12,1.53,58.29
175206,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids",sr_legacy_food,16,2019-04-01,91.2,4.92,1.95,13.49
175207,"Chili with beans, canned",sr_legacy_food,16,2019-04-01,111.3,6.12,3.76,13.24
175208,"Cowpeas, catjang, mature seeds, raw",sr_legacy_food,16,2019-04-01,352.6,23.85,2.07,59.64
175209,"Cowpeas, catjang, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,120.2,8.13,0.71,20.32
175210,"Hyacinth beans, mature seeds, raw",sr_legacy_food,16,2019-04-01,353.8,23.9,1.69,60.74
175211,"Hyacinth beans, mature seeds, cooked, boiled, without salt",sr_legacy_food,16,2019-04-01,120.5,8.14,0.58,20.69
175212,"Vitasoy USA, Vitasoy Organic Creamy Original Soymilk",sr_legacy_food,16,2019-04-01,44.0,2.9,1.6,4.5
175213,"Vitasoy USA, Vitasoy Organic Classic Original Soymilk",sr_legacy_food,16,2019-04-01,47.0,3.2,1.8,4.5
175214,"Vitasoy USA, Vitasoy Light Vanilla Soymilk",sr_legacy_food,16,2019-04-01,30.2,1.6,0.82,4.1
175215,"Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",sr_legacy_food,16,2019-04-01,32.9,2.86,1.61,1.74
