fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g,fiber_g
168205,"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",sr_legacy_food,9,2019-04-01,50.0,0.36,0.14,12.18,0.2
168206,"Fruit juice smoothie, NAKED JUICE, BLUE MACHINE",sr_legacy_food,9,2019-04-01,71.0,0.42,0.0,16.67,2.9
168207,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",sr_legacy_food,9,2019-04-01,258.0,0.37,0.13,14.77,0.2
168208,"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",sr_legacy_food,9,2019-04-01,210.0,0.63,0.36,11.51,0.6
168209,"Raspberries, frozen, red, unsweetened",sr_legacy_food,9,2019-04-01,234.0,1.15,0.81,12.55,4.3
168210,"Guava nectar, with sucralose, canned",sr_legacy_food,9,2019-04-01,48.0,0.3,0.07,13.3,1.2
168211,"Kiwifruit, ZESPRI SunGold, raw",sr_legacy_food,9,2019-04-01,262.0,1.02,0.28,15.79,1.4
168212,"Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium",sr_legacy_food,9,2019-04-01,45.0,0.27,0.12,10.91,0.1
168213,"Fruit juice smoothie, ODWALLA, strawberry banana",sr_legacy_food,9,2019-04-01,48.0,0.5,0.32,11.05,0.6
168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",sr_legacy_food,9,2019-04-01,207.0,0.48,0.27,11.66,0.6
168215,"Plantains, green, raw",sr_legacy_food,9,2019-04-01,152.0,1.25,0.07,36.66,2.2
168216,"Plantains, green, boiled",sr_legacy_food,9,2019-04-01,507.0,1.09,0.08,29.15,2.6
168217,Raspberry juice concentrate,sr_legacy_food,9,2019-04-01,924.0,3.04,1.34,53.19,1.1
168218,"Pork, fresh, composite of separable fat, with added solution, cooked",sr_legacy_food,10,2019-04-01,585.0,10.06,60.42,0.32,0.0
168219,"Pork, fresh, carcass, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,1573.0,13.91,35.07,0.0,0.0
168220,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",sr_legacy_food,10,2019-04-01,134.0,21.2,4.86,0.0,0.0
168221,"Pork, fresh, separable fat, cooked",sr_legacy_food,10,2019-04-01,2621.0,7.06,66.1,0.0,0.0
168222,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,1025.0,17.43,18.87,0.0,0.0
168223,"Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,1142.0,26.83,17.61,0.0,0.0
168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",sr_legacy_food,10,2019-04-01,569.0,20.48,5.41,0.0,0.0
168225,"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,883.0,29.41,9.44,0.0,0.0
168226,"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,807.0,19.87,11.96,0.0,0.0
168227,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,232.0,25.96,13.42,0.0,0.0
168228,"Pork, fresh, leg (ham), shank half, separable lean only, raw",sr_legacy_food,10,2019-04-01,498.0,21.66,2.95,0.0,0.0
168229,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,175.0,28.69,5.83,0.0,0.0
168230,"Pork, fresh, loin, whole, separable lean only, raw",sr_legacy_food,10,2019-04-01,598.0,21.43,5.66,0.0,0.0
168231,"Pork, fresh, loin, whole, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,854.0,28.57,9.12,0.0,0.0
168232,"Pork, fresh, loin, whole, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,879.0,28.57,9.8,0.0,0.0
168233,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,874.0,28.62,9.63,0.0,0.0
168234,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",sr_legacy_food,10,2019-04-01,599.0,21.22,5.84,0.0,0.0
168235,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,222.0,28.02,11.29,0.0,0.0
168236,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,807.0,24.99,9.56,0.0,0.0
168237,"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,217.0,25.7,11.89,0.0,0.0
168238,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,170.0,20.71,9.03,0.0,0.0
168239,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,200.0,30.2,7.86,0.0,0.0
168240,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,180.0,26.76,7.29,0.0,0.0
168241,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,811.0,28.58,7.95,0.0,0.0
168242,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,779.0,20.28,11.04,0.0,0.0
168243,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,871.0,29.03,9.32,0.0,0.0
168244,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,186.0,25.79,8.36,0.0,0.0
168245,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,863.0,28.82,9.21,0.0,0.0
168246,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,704.0,20.48,8.96,0.0,0.0
168247,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,174.0,29.29,5.45,0.0,0.0
168248,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,204.0,27.78,9.44,0.0,0.0
168249,"Pork, fresh, loin, tenderloin, separable lean only, raw",sr_legacy_food,10,2019-04-01,109.0,20.95,2.17,0.0,0.0
168250,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,600.0,26.17,3.51,0.0,0.0
168251,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,127.0,22.41,3.42,0.0,0.0
168252,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,709.0,30.54,4.34,0.0,0.0
168253,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,722.0,27.58,6.08,0.0,0.0
168254,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,173.0,27.23,6.28,0.0,0.0
168255,"Pork, fresh, shoulder, arm picnic, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,806.0,18.71,12.51,0.0,0.0
168256,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,235.0,24.88,14.33,0.0,0.0
168257,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,1326.0,23.47,24.01,0.0,0.0
168258,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",sr_legacy_food,10,2019-04-01,504.0,20.26,3.77,0.0,0.0
168259,"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,1125.0,23.11,18.86,0.0,0.0
168260,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, raw",sr_legacy_food,10,2019-04-01,550.0,18.73,5.71,0.0,0.0
168261,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,233.0,26.57,13.2,0.0,0.0
168262,"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,950.0,26.74,12.54,0.0,0.0
168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,514.0,23.75,3.09,0.0,0.0
168264,"Pork, fresh, variety meats and by-products, brain, raw",sr_legacy_food,10,2019-04-01,531.0,10.28,9.21,0.0,0.0
168265,"Pork, fresh, variety meats and by-products, brain, cooked, braised",sr_legacy_food,10,2019-04-01,577.0,12.14,9.51,0.0,0.0
168266,"Pork, fresh, variety meats and by-products, chitterlings, raw",sr_legacy_food,10,2019-04-01,182.0,7.64,16.61,0.0,0.0
168267,"Pork, fresh, variety meats and by-products, heart, raw",sr_legacy_food,10,2019-04-01,494.0,17.27,4.36,1.33,0.0
168268,"Pork, fresh, variety meats and by-products, heart, cooked, braised",sr_legacy_food,10,2019-04-01,619.0,23.6,5.05,0.4,0.0
168269,"Pork, fresh, variety meats and by-products, jowl, raw",sr_legacy_food,10,2019-04-01,2741.0,6.38,69.61,0.0,0.0
168270,"Pork, fresh, variety meats and by-products, kidneys, raw",sr_legacy_food,10,2019-04-01,418.0,16.46,3.25,0.0,0.0
168271,"Pork, fresh, variety meats and by-products, lungs, cooked, braised",sr_legacy_food,10,2019-04-01,414.0,16.6,3.1,0.0,0.0
168272,"Pork, fresh, variety meats and by-products, mechanically separated, raw",sr_legacy_food,10,2019-04-01,1272.0,15.03,26.54,0.0,0.0
168273,"Pork, fresh, variety meats and by-products, pancreas, raw",sr_legacy_food,10,2019-04-01,833.0,18.56,13.24,0.0,0.0
168274,"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",sr_legacy_food,10,2019-04-01,916.0,28.5,10.8,0.0,0.0
168275,"Pork, fresh, variety meats and by-products, tongue, raw",sr_legacy_food,10,2019-04-01,941.0,16.3,17.2,0.0,0.0
168276,"Pork, fresh, variety meats and by-products, tongue, cooked, braised",sr_legacy_food,10,2019-04-01,1134.0,24.1,18.6,0.0,0.0
168277,"Pork, cured, bacon, unprepared",sr_legacy_food,10,2019-04-01,1645.0,13.66,37.13,0.0,0.0
168278,"Pork, cured, breakfast strips, raw or unheated",sr_legacy_food,10,2019-04-01,1623.0,11.74,37.16,0.7,0.0
168279,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",sr_legacy_food,10,2019-04-01,502.0,18.49,4.56,0.0,0.0
168280,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",sr_legacy_food,10,2019-04-01,569.0,21.16,4.88,0.52,0.0
168281,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",sr_legacy_food,10,2019-04-01,946.0,20.53,15.2,0.42,0.0
168282,"Pork, cured, ham, center slice, country-style, separable lean only, raw",sr_legacy_food,10,2019-04-01,816.0,27.8,8.32,0.3,0.0
168283,"Pork, cured, ham, center slice, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,849.0,20.17,12.9,0.05,0.0
168284,"Pork, cured, ham, whole, separable lean only, roasted",sr_legacy_food,10,2019-04-01,657.0,25.05,5.5,0.0,0.0
168285,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,162.0,30.02,4.65,0.0,0.0
168286,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,842.0,21.14,12.96,0.0,0.0
168287,"Pork, cured, salt pork, raw",sr_legacy_food,10,2019-04-01,3130.0,5.05,80.5,0.0,0.0
168288,"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,1125.0,16.47,21.98,0.0,0.0
168289,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",sr_legacy_food,10,2019-04-01,1201.0,17.28,23.48,0.37,0.0
168290,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",sr_legacy_food,10,2019-04-01,998.0,21.94,16.05,0.0,0.0
168291,"Pork, fresh, variety meats and by-products, tail, raw",sr_legacy_food,10,2019-04-01,1582.0,17.75,33.5,0.0,0.0
168292,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",sr_legacy_food,10,2019-04-01,238.0,27.63,13.32,0.0,0.0
168293,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, pan-fried",sr_legacy_food,10,2019-04-01,1072.0,26.81,15.71,0.0,0.0
168294,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried",sr_legacy_food,10,2019-04-01,172.0,30.46,4.62,0.0,0.0
168295,"Pork, cured, ham, boneless, extra lean and regular, unheated",sr_legacy_food,10,2019-04-01,678.0,18.26,8.39,2.28,0.0
168296,"Pork, cured, ham, boneless, extra lean and regular, roasted",sr_legacy_food,10,2019-04-01,690.0,21.97,7.66,0.5,0.0
168297,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",sr_legacy_food,10,2019-04-01,995.0,26.36,13.89,0.0,0.0
168298,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,229.0,26.68,13.6,0.0,0.0
168299,"Pork, fresh, backribs, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,224.0,19.07,16.33,0.0,0.0
168300,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,1223.0,23.01,21.51,0.0,0.0
168301,"Pork, fresh, loin, center rib (roasts), boneless, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,1054.0,26.99,15.15,0.0,0.0
168302,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,636.0,21.8,6.48,0.0,0.0
168303,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,883.0,27.95,10.14,0.0,0.0
168304,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,904.0,29.46,10.05,0.0,0.0
168305,"Pork, fresh, loin, country-style ribs, separable lean only, raw",sr_legacy_food,10,2019-04-01,140.0,20.76,5.64,0.0,0.0
168306,"Pork, fresh, loin, country-style ribs, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,1034.0,27.74,14.26,0.0,0.0
168307,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, roasted",sr_legacy_food,10,2019-04-01,227.0,29.2,11.38,0.0,0.0
168308,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,555.0,22.49,4.05,0.0,0.0
168309,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,683.0,28.75,4.5,0.0,0.0
168310,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,161.0,28.6,4.36,0.0,0.0
168311,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,743.0,30.39,5.31,0.0,0.0
168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,502.0,20.65,3.53,0.0,0.0
168313,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,782.0,30.42,6.33,0.0,0.0
168314,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,166.0,21.34,8.33,0.0,0.0
168315,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,553.0,22.39,4.06,0.0,0.0
168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",sr_legacy_food,10,2019-04-01,741.0,20.08,10.14,0.0,0.0
168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",sr_legacy_food,10,2019-04-01,461.0,17.21,3.8,1.82,
168318,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",sr_legacy_food,10,2019-04-01,492.0,17.83,4.16,1.79,
168319,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",sr_legacy_food,10,2019-04-01,699.0,18.74,9.62,0.84,
168320,"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork",sr_legacy_food,10,2019-04-01,609.0,19.02,7.18,0.76,
168321,"Pork, cured, bacon, cooked, microwaved",sr_legacy_food,10,2019-04-01,476.0,39.01,34.12,0.48,0.0
168322,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",sr_legacy_food,10,2019-04-01,1958.0,33.92,35.09,1.7,0.0
168323,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",sr_legacy_food,10,2019-04-01,658.0,21.4,7.26,0.09,0.0
168324,"Pork, bacon, rendered fat, cooked",sr_legacy_food,10,2019-04-01,3756.0,0.07,99.5,0.0,0.0
168325,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,122.0,20.9,3.63,1.35,0.0
168326,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,516.0,15.09,5.06,4.69,0.0
168327,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,123.0,13.88,5.46,4.61,0.0
168328,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,486.0,14.07,4.86,4.22,0.0
168329,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,119.0,18.82,4.09,1.75,0.0
168330,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,150.0,27.75,4.38,0.0,0.0
168331,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,126.0,22.56,3.78,1.08,0.0
168332,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,131.0,21.28,4.7,1.15,0.0
168333,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,116.0,20.95,3.16,1.05,0.0
168334,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,472.0,20.57,3.01,0.84,0.0
168335,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,111.0,19.44,3.21,1.03,0.0
168336,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,91.0,18.65,1.87,0.71,0.0
168337,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,512.0,22.71,3.47,0.43,0.0
168338,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,130.0,25.11,3.33,0.3,0.0
168339,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,515.0,24.34,2.87,0.0,0.0
168340,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,455.0,19.25,3.26,1.22,0.0
168341,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,129.0,18.66,5.75,1.18,0.0
168342,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,663.0,22.82,7.4,0.17,0.0
168343,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,797.0,22.35,11.11,0.32,0.0
168344,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,836.0,19.7,13.26,0.43,0.0
168345,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,121.0,17.06,5.38,1.42,0.0
168346,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,687.0,15.73,10.77,1.1,0.0
168347,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,167.0,16.65,11.02,0.66,0.0
168348,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,718.0,13.99,12.5,0.8,0.0
168349,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,126.0,17.77,5.48,1.54,0.0
168350,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,186.0,19.46,11.48,1.15,0.0
168351,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,234.0,18.17,17.29,1.42,0.0
168352,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",sr_legacy_food,10,2019-04-01,649.0,19.85,7.78,1.41,0.0
168353,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",sr_legacy_food,10,2019-04-01,494.0,20.89,3.4,1.04,0.0
168354,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,139.0,22.18,5.1,1.06,0.0
168355,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,476.0,20.54,3.13,0.84,0.0
168356,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,177.0,23.95,8.88,0.64,0.0
168357,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,191.0,24.39,9.35,0.64,0.0
168358,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,739.0,21.61,9.85,0.41,0.0
